Experiment: Combination_Experiment_440
Generation: 28
Timestamp: 20231226_132740

Genotypes and their Fitness Values:
[0.009955042420070703, 0.4503017763650651, 0.12225760890095287, -0.7843113732981573, 0.25219170854476053, -0.022509671851597524, 0.08434589870848859, -0.003324731617012717, 0.00376570318289631, 8.127798390711703, 10.918849578258751] - Fitness: -1.1292572887166497
[0.009977673902129077, 0.45212498932371653, 0.12227099803340921, -0.7842256832224124, 0.2521935827920651, -0.022237766748107617, 0.08460490083791469, -0.0031603566963763286, 0.003764875536881376, 8.130221300643601, 10.924954924105789] - Fitness: -1.128030595514358
[0.010045803708970975, 0.4496250995376846, 0.1223115214946918, -0.7839775883766237, 0.2521957018240695, -0.022341972909135005, 0.08527288635754221, -0.0031375786465934804, 0.003762334472734054, 8.136827465321696, 10.942946287898874] - Fitness: -1.1279849934314834
[0.010008221282397329, 0.4496053840856151, 0.12228905978519597, -0.7841117146435479, 0.2521963897890891, -0.022267404249221093, 0.08479814513987191, -0.003, 0.003764025166608273, 8.132074403771238, 10.931107730423857] - Fitness: -1.126670462882966
[0.009939942536265102, 0.45060317321039317, 0.12224809987030508, -0.7843737334737892, 0.2521902551704486, -0.023, 0.08414873536722878, -0.003124182559871763, 0.0037664794751099124, 8.12478942014648, 10.901604248118687] - Fitness: -1.1264666557712624
[0.009991847963189589, 0.4502864419545808, 0.12227955692729998, -0.7841724112195994, 0.2521950362368798, -0.022560442549532655, 0.08465897712160902, -0.003147766245006338, 0.0037644882853606243, 8.13108415566967, 10.927827837701912] - Fitness: -1.1275584410665256
[0.010001582473636816, 0.4558606041170523, 0.12228533139860114, -0.7841350711252258, 0.2521949048063114, -0.022280390088081713, 0.08485559271660364, -0.0031496659926625887, 0.0037639414819704443, 8.133063137649861, 10.931856783657665] - Fitness: -1.1277007890532067
[0.009998072155552911, 0.45211854779266136, 0.12228314309196772, -0.7841490642659596, 0.2521947361222098, -0.02252129298021714, 0.08478445945345411, -0.006, 0.003764161390948635, 8.132188537038711, 10.930163800782141] - Fitness: -1.1554030065741505
[0.009970788827000933, 0.44964458071544394, 0.12226696823789329, -0.7842522234419109, 0.2521930769945578, -0.022230768889611244, 0.08455778747079368, -0.003111166884338228, 0.0037650711097702624, 8.129771913465955, 10.923507398929855] - Fitness: -1.127709507618854
[0.009985181351119001, 0.45212930953640273, 0.12227558694558649, -0.7841949019452914, 0.2521942003789329, -0.02250738958421799, 0.08467302293006027, -0.003258091823346005, 0.003764572837592359, 8.13125567950648, 10.92736106961842] - Fitness: -1.128576575375893
[0.009938641935678954, 0.449620489244898, 0.12224734363379293, -0.7843824659597455, 0.25218838332113147, -0.022330757353471557, 0.08418810621463052, -0.0032362928131710136, 0.003766356803039882, 8.12501818406492, 10.913239608666597] - Fitness: -1.1286796960924743
[0.009979558025065453, 0.44964689057450624, 0.12227221119721374, -0.7842206867083718, 0.252193319882142, -0.015, 0.08466092715330491, -0.0030741112562254853, 0.0037647094970424027, 8.130843135699433, 10.92606415832115] - Fitness: -1.1384889708547772
[0.009908085522600687, 0.4496227584179431, 0.12222906530676508, -0.7844950519948759, 0.2521869688050198, -0.022281785449687938, 0.08389154397230006, -0.0032940040529820446, 0.003767502881472007, 8.12202641518999, 10.904991364439308] - Fitness: -1.1292364720078567
[0.009983661303585719, 0.45062697088906356, 0.12227480549835198, -0.7842027595076249, 0.2521943594607752, -0.022706961699688437, 0.08458939311247757, -0.0032216493675095072, 0.0037647198447368, 8.130589031618886, 10.926187891340941] - Fitness: -1.1280032391794879
[0.009974900240537255, 0.4496268604589644, 0.12226913662079092, -0.7842396325197263, 0.2521925231108165, -0.02222598846541024, 0.08456450752640685, -0.003236816399825703, 0.0037650257135033107, 8.12948358808994, 10.923534597297653] - Fitness: -1.1289416796409224
[0.010042795020573028, 0.44962373302841, 0.12230966352766384, -0.783989153590482, 0.25219558232256, -0.022335874121074815, 0.08525022931187715, -0.003136116359561357, 0.003762458210762101, 8.13656690260018, 10.94201269444046] - Fitness: -1.1279725632479565
[0.009995937067390917, 0.45336327963021317, 0.12228197894792424, -0.7841502577719042, 0.25219584262021, -0.022265852925597414, 0.08473170274148831, -0.0032220284295941, 0.0037642948645935656, 8.131983087309674, 10.92967888821663] - Fitness: -1.1285518800215018
[0.009969956496425524, 0.4537785648618534, 0.12226632287960999, -0.7842540080838256, 0.252192761210259, -0.022222465841096467, 0.08450494874365119, -0.003276742700448105, 0.003765194646391163, 8.129204814360314, 10.922610187355264] - Fitness: -1.1290566315265718
[0.009988855660626258, 0.4496296978843468, 0.12227758281626956, -0.7841877740442496, 0.2521928825121696, -0.02225134004569968, 0.08469308885035165, -0.00323316666026947, 0.003764464796171833, 8.130898313610667, 10.927611768737432] - Fitness: -1.1289030967747118
[0.010000087122822708, 0.4537909061755785, 0.1222844533043523, -0.784142585163915, 0.25219453842331113, -0.022279592645248897, 0.08485946398384489, -0.003099777328441726, 0.003763956411842524, 8.133037285155368, 10.931630414806357] - Fitness: -1.1273384365949415
[0.009959124274839795, 0.45063719382938644, 0.12226017348078724, -0.7842954008933303, 0.2521921409993623, -0.022673114567731682, 0.08438067417039728, -0.0033396262821804266, 0.003765529776427257, 8.128398521646908, 10.9202023850455] - Fitness: -1.1291365607630286
[0.009975238771482067, 0.4496261302326377, 0.12226951330562982, -0.7842338640028127, 0.2521941106472692, -0.022226531485466376, 0.08453016291941151, -0.003111166884338228, 0.003765086667778898, 8.129407442907898, 10.923479420257902] - Fitness: -1.1277250495000497
[0.00990580316319899, 0.45110206777278217, 0.12222761991285963, -0.78450474288891, 0.2521871878611283, -0.022100068341231488, 0.08382403048090722, -0.0031862738398076443, 0.003767706629360733, 8.1211469283341, 10.886852506966104] - Fitness: -1.1283378254204168
[0.010010142725822985, 0.4533564543033384, 0.12229017756124916, -0.7841069763231163, 0.2521948150870873, -0.022283151626490284, 0.08491825052612992, -0.003182644874425109, 0.0037637230974377498, 8.133276906378944, 10.933100957948655] - Fitness: -1.1281816385636811
[0.009985443377257779, 0.4496316653046339, 0.12227559299333131, -0.7841974771964986, 0.2518003380594538, -0.02224738483351077, 0.08465396347500208, -0.0032478432852835982, 0.00376460561636339, 8.130708861316705, 10.926809947232492] - Fitness: -1.129165463654408
[0.010024709131972037, 0.44963070944103894, 0.12229908036160221, -0.7840516525978289, 0.2517586476148417, -0.022311690457061883, 0.08504320499532811, -0.0031911303742333296, 0.0037631241300366794, 8.13474909667734, 10.937551559781223] - Fitness: -1.1286317662028316
[0.01000583681261084, 0.45585925015275, 0.12228791143779465, -0.7841164401067222, 0.2521953946254121, -0.022569190984248408, 0.08487419415820903, -0.0032875706260575713, 0.0037638095446331688, 8.133487049665037, 10.932995971075112] - Fitness: -1.1285946377030613
[0.010004573175265031, 0.46, 0.1222870875870988, -0.7841200430478474, 0.252195637572312, -0.02228198497374735, 0.08484785018212118, -0.0032494433211043144, 0.0037639116222262844, 8.133114842638845, 10.932309521360281] - Fitness: -1.1284436456540838
[0.01001174955807255, 0.4496232590379531, 0.12229098665107925, -0.7841077896156181, 0.2521932877501095, -0.022283665969235943, 0.08546741184634338, -0.003183847396599624, 0.003763604054344184, 8.133418066220226, 10.933444491846862] - Fitness: -1.1284398838753422
[0.009953250430871892, 0.4496399609973194, 0.12225648231925239, -0.7843152969089893, 0.25219259121938925, -0.022199282976296565, 0.08435150810577123, -0.003185278140563713, 0.003765794335225981, 8.127629468999004, 10.918393880147265] - Fitness: -1.1284288221094805
[0.00998145848640248, 0.4496212361783181, 0.1222730402555945, -0.7842147908410892, 0.2521933201612725, -0.022233121170095193, 0.08460877758577198, -0.003179860135788642, 0.0037648403082733107, 8.129924635128708, 10.92491757053293] - Fitness: -1.1283955787936584
[0.009953015604114232, 0.45029020164070005, 0.12225632581372409, -0.7843203902753877, 0.2521920048309635, -0.022498384684530505, 0.08429030923984546, -0.0032312335887076044, 0.003765884836264151, 8.127009267135762, 10.91742893982239] - Fitness: -1.1283622474677486
[0.009992386113853554, 0.4558467571656566, 0.12227966420634334, -0.7841701045263947, 0.2521944629321182, -0.02225613501418085, 0.08472714072985182, -0.0032156136003771082, 0.0037644013711841183, 8.131430992526807, 10.928404591565336] - Fitness: -1.1283494101190672
[0.009974105521736335, 0.4496168929141415, 0.12226852913521016, -0.7842451967442157, 0.2521927009718275, -0.0222173600748311, 0.0845460765514478, -0.0031648690192862994, 0.0037651359946208694, 8.12890521735875, 10.92254719687292] - Fitness: -1.1282555373271765
[0.010051821085766868, 0.4496278325562336, 0.12231523742874773, -0.7839544579489071, 0.2521959408270885, -0.022354170485255384, 0.08531820044887231, -0.0031405032206577276, 0.003762086996677959, 8.137348590764727, 10.9448134748157] - Fitness: -1.128009313533913
[0.009986828844669787, 0.4496181231599818, 0.12227629972904078, -0.78419679102148, 0.25219317879837255, -0.02224005287863266, 0.08463749938170852, -0.003139668631964357, 0.0037646464495396737, 8.130109190034727, 10.92619113030107] - Fitness: -1.1280091696156596
[0.0099435006839384, 0.4496116502291473, 0.12225034126256948, -0.7843583464031954, 0.2521913374458952, -0.02216397447421751, 0.08418369867026598, -0.0031391122395021103, 0.003766352751447484, 8.125282922881391, 10.913776233957984] - Fitness: -1.1280085258830272
[0.010036777643777134, 0.44962100000986094, 0.12230594759360791, -0.7840122840181987, 0.25219534331954097, -0.022323676544954433, 0.08520491522054705, -0.003133191785497109, 0.003762705686818196, 8.136045777157149, 10.940145507523635] - Fitness: -1.1279478105716245
[0.010010573466180811, 0.4496173007205071, 0.1222903443624515, -0.7841090979582614, 0.25219432176310275, -0.022278245395897664, 0.08524432294418621, -0.0031225649310664162, 0.0037637444250988804, 8.13297017873723, 10.932665571372528] - Fitness: -1.1278499111526603
[0.009967865760979426, 0.4496438107624232, 0.12226522058478646, -0.784262735686424, 0.2521929960320297, -0.022225521237392132, 0.08452340757662327, -0.003123518760375809, 0.003765191647346215, 8.12941483938813, 10.922655145799423] - Fitness: -1.1278294817376096
[0.009985477441956665, 0.449613056637966, 0.12227537268520544, -0.7842007027106598, 0.2521939305775813, -0.022234041466294433, 0.08463009941425584, -0.0031099126795241998, 0.0037647657186166703, 8.129961612829579, 10.925400708056564] - Fitness: -1.1277267589435274
[0.010008025676890218, 0.449622480604119, 0.12228909475665295, -0.7841114430641425, 0.2521958459554784, -0.022560442549532655, 0.08484437113285948, -0.0031379046333949827, 0.0037638776712623618, 8.132862786344473, 10.932274896513256] - Fitness: -1.1275492036744177
[0.009985173046467889, 0.45031411767879015, 0.12227573932569517, -0.7841999503782466, 0.25219348575781264, -0.022566798655749957, 0.08470041394868229, -0.003147766245006338, 0.0037644649483476707, 8.131630861506757, 10.927869805709843] - Fitness: -1.127535213428815
[0.009969388923321972, 0.44960914377173444, 0.12226582867162007, -0.7842596936993365, 0.2521933583831728, -0.022205346384218942, 0.08442947725810836, -0.003083467343701266, 0.0037654217175117997, 8.127999515237331, 10.920708832544333] - Fitness: -1.127472868962131
[0.010008221282397329, 0.4496053840856151, 0.12228905978519597, -0.7841117146435479, 0.2521963897890891, -0.022267404249221093, 0.08479814513987191, -0.003, 0.003764025166608273, 8.132074403771238, 10.931107730423857] - Fitness: -1.126670462882966
[0.010008221282397329, 0.4496053840856151, 0.12228905978519597, -0.7841117146435479, 0.2521963897890891, -0.022267404249221093, 0.08479814513987191, -0.003, 0.003764025166608273, 8.132074403771238, 10.931107730423857] - Fitness: -1.126670462882966
[0.010008221282397329, 0.4496053840856151, 0.12228905978519597, -0.7841117146435479, 0.2521963897890891, -0.022267404249221093, 0.08479814513987191, -0.003, 0.003764025166608273, 8.132074403771238, 10.931107730423857] - Fitness: -1.126670462882966
[0.010001546365675629, 0.4496330598098245, 0.12228524218359116, -0.7841392538021952, 0.25219483931002196, -0.022273760355438394, 0.08483958196694519, -0.003, 0.003764001829595319, 8.132621109608326, 10.931149698431787] - Fitness: -1.1266475544512835
[0.010003771337916193, 0.44962383456842137, 0.12228651471745944, -0.7841300740826461, 0.25219535613637767, -0.02227164165336596, 0.08482576969125408, -0.003, 0.0037640096085996373, 8.125589329598016, 10.93113570909581] - Fitness: -1.1266459309374486
[0.009997096421194493, 0.44965151029263073, 0.12228269711585463, -0.7841576132412934, 0.25219380565731053, -0.02227799775958326, 0.08486720651832735, -0.003, 0.0037639862715866837, 8.132985580166384, 10.93117767710374] - Fitness: -1.1266319947217882

Detailed Results for Each Genotype:
Genotype [0.009955042420070703, 0.4503017763650651, 0.12225760890095287, -0.7843113732981573, 0.25219170854476053, -0.022509671851597524, 0.08434589870848859, -0.003324731617012717, 0.00376570318289631, 8.127798390711703, 10.918849578258751]:
  Angle -10: cl=118.9561996459961, cd=-121.53568267822266, cm=-20.514413833618164
  Angle 6: cl=103.64998626708984, cd=-82.20027160644531, cm=-0.10588698089122772
  Angle 7: cl=102.69258880615234, cd=-79.73296356201172, cm=1.1711373329162598
  Angle 8: cl=101.7352066040039, cd=-77.26557922363281, cm=2.448209285736084
  Angle 9: cl=100.77777862548828, cd=-74.7981948852539, cm=3.7252659797668457
  Angle 10: cl=99.82044219970703, cd=-72.33088684082031, cm=5.00231409072876
Genotype [0.00990580316319899, 0.45110206777278217, 0.12222761991285963, -0.78450474288891, 0.2521871878611283, -0.022100068341231488, 0.08382403048090722, -0.0031862738398076443, 0.003767706629360733, 8.1211469283341, 10.886852506966104]:
  Angle -10: cl=118.93270111083984, cd=-121.59380340576172, cm=-20.5123233795166
  Angle -9: cl=117.97531127929688, cd=-119.12646484375, cm=-19.235279083251953
  Angle -8: cl=117.01793670654297, cd=-116.65910339355469, cm=-17.95820426940918
  Angle -7: cl=116.06056213378906, cd=-114.1917953491211, cm=-16.681177139282227
  Angle -6: cl=115.10314178466797, cd=-111.72440338134766, cm=-15.404105186462402
  Angle -5: cl=114.14574432373047, cd=-109.25703430175781, cm=-14.127042770385742
  Angle -4: cl=113.18842315673828, cd=-106.78973388671875, cm=-12.850003242492676
  Angle -3: cl=112.23094940185547, cd=-104.32233428955078, cm=-11.572943687438965
  Angle -2: cl=111.27361297607422, cd=-101.8550033569336, cm=-10.295863151550293
  Angle -1: cl=110.31621551513672, cd=-99.38762664794922, cm=-9.018805503845215
  Angle 0: cl=109.35884857177734, cd=-96.92029571533203, cm=-7.741749286651611
  Angle 1: cl=108.40145111083984, cd=-94.45293426513672, cm=-6.464656352996826
  Angle 2: cl=107.4440689086914, cd=-91.98561096191406, cm=-5.187650203704834
  Angle 3: cl=106.48665618896484, cd=-89.51824951171875, cm=-3.9105706214904785
  Angle 4: cl=105.52930450439453, cd=-87.05091094970703, cm=-2.633518695831299
  Angle 5: cl=104.57192993164062, cd=-84.58357238769531, cm=-1.35646390914917
  Angle 6: cl=103.61447143554688, cd=-82.11616516113281, cm=-0.07936911284923553
  Angle 7: cl=102.6571273803711, cd=-79.64884185791016, cm=1.1976943016052246
  Angle 8: cl=101.69975280761719, cd=-77.18147277832031, cm=2.4747414588928223
  Angle 9: cl=100.74236297607422, cd=-74.71414184570312, cm=3.751791477203369
  Angle 10: cl=99.78499603271484, cd=-72.24678802490234, cm=5.028869152069092
Genotype [0.010010142725822985, 0.4533564543033384, 0.12229017756124916, -0.7841069763231163, 0.2521948150870873, -0.022283151626490284, 0.08491825052612992, -0.003182644874425109, 0.0037637230974377498, 8.133276906378944, 10.933100957948655]:
  Angle -10: cl=119.17218780517578, cd=-121.81951141357422, cm=-20.563156127929688
  Angle -9: cl=118.2148208618164, cd=-119.35212707519531, cm=-19.286073684692383
  Angle -8: cl=117.2574234008789, cd=-116.88481140136719, cm=-18.00904655456543
  Angle -7: cl=116.300048828125, cd=-114.41748809814453, cm=-16.73198890686035
  Angle -6: cl=115.34268951416016, cd=-111.95011901855469, cm=-15.454930305480957
  Angle -5: cl=114.38528442382812, cd=-109.48273468017578, cm=-14.1778564453125
  Angle -4: cl=113.42789459228516, cd=-107.01538848876953, cm=-12.900794982910156
  Angle -3: cl=112.47048950195312, cd=-104.54802703857422, cm=-11.623723983764648
  Angle -2: cl=111.51311492919922, cd=-102.08073425292969, cm=-10.34669017791748
  Angle -1: cl=110.55570220947266, cd=-99.61335754394531, cm=-9.069626808166504
  Angle 0: cl=109.59835052490234, cd=-97.1460189819336, cm=-7.792582988739014
  Angle 1: cl=108.64098358154297, cd=-94.67870330810547, cm=-6.515518665313721
  Angle 2: cl=107.68355560302734, cd=-92.21127319335938, cm=-5.238428592681885
  Angle 3: cl=106.72620391845703, cd=-89.74398803710938, cm=-3.9613938331604004
  Angle 4: cl=105.76880645751953, cd=-87.27659606933594, cm=-2.6843113899230957
  Angle 5: cl=104.8114242553711, cd=-84.80926513671875, cm=-1.4072537422180176
  Angle 6: cl=103.85403442382812, cd=-82.34192657470703, cm=-0.13020090758800507
  Angle 7: cl=102.89661407470703, cd=-79.8745346069336, cm=1.1468615531921387
  Angle 8: cl=101.93924713134766, cd=-77.40717315673828, cm=2.423926830291748
  Angle 9: cl=100.98184967041016, cd=-74.9397964477539, cm=3.7009902000427246
  Angle 10: cl=100.02446746826172, cd=-72.47247314453125, cm=4.97803258895874
Genotype [0.009985443377257779, 0.4496316653046339, 0.12227559299333131, -0.7841974771964986, 0.2518003380594538, -0.02224738483351077, 0.08465396347500208, -0.0032478432852835982, 0.00376460561636339, 8.130708861316705, 10.926809947232492]:
  Angle -10: cl=119.1040267944336, cd=-121.6745376586914, cm=-20.5580997467041
  Angle -9: cl=118.14671325683594, cd=-119.20720672607422, cm=-19.28104591369629
  Angle -8: cl=117.18927764892578, cd=-116.73985290527344, cm=-18.003999710083008
  Angle -7: cl=116.23191833496094, cd=-114.27249908447266, cm=-16.726909637451172
  Angle -6: cl=115.27449798583984, cd=-111.80513763427734, cm=-15.449898719787598
  Angle -5: cl=114.31710052490234, cd=-109.3377685546875, cm=-14.172800064086914
  Angle -4: cl=113.35970306396484, cd=-106.8703842163086, cm=-12.895732879638672
  Angle -3: cl=112.40235137939453, cd=-104.40306854248047, cm=-11.618678092956543
  Angle -2: cl=111.44499969482422, cd=-101.93575286865234, cm=-10.341629028320312
  Angle -1: cl=110.48757934570312, cd=-99.46834564208984, cm=-9.064538955688477
  Angle 0: cl=109.5301742553711, cd=-97.00102996826172, cm=-7.787513256072998
  Angle 1: cl=108.57280731201172, cd=-94.53369903564453, cm=-6.510458469390869
  Angle 2: cl=107.61541748046875, cd=-92.06632232666016, cm=-5.233382701873779
  Angle 3: cl=106.65801239013672, cd=-89.59896087646484, cm=-3.9563231468200684
  Angle 4: cl=105.70063018798828, cd=-87.13157653808594, cm=-2.6792502403259277
  Angle 5: cl=104.74323272705078, cd=-84.66426086425781, cm=-1.4022135734558105
  Angle 6: cl=103.78585052490234, cd=-82.1968765258789, cm=-0.12513308227062225
  Angle 7: cl=102.82848358154297, cd=-79.72954559326172, cm=1.151914119720459
  Angle 8: cl=101.87105560302734, cd=-77.26217651367188, cm=2.428985118865967
  Angle 9: cl=100.91370391845703, cd=-74.79483795166016, cm=3.706050395965576
  Angle 10: cl=99.95634460449219, cd=-72.32749938964844, cm=4.983119487762451
Genotype [0.010024709131972037, 0.44963070944103894, 0.12229908036160221, -0.7840516525978289, 0.2517586476148417, -0.022311690457061883, 0.08504320499532811, -0.0031911303742333296, 0.0037631241300366794, 8.13474909667734, 10.937551559781223]:
  Angle -10: cl=119.15021514892578, cd=-121.76128387451172, cm=-20.576932907104492
  Angle -9: cl=118.19283294677734, cd=-119.29395294189453, cm=-19.299882888793945
  Angle -8: cl=117.23542022705078, cd=-116.82658386230469, cm=-18.02280616760254
  Angle -7: cl=116.2780532836914, cd=-114.35922241210938, cm=-16.745759963989258
  Angle -6: cl=115.32062530517578, cd=-111.89186096191406, cm=-15.468708038330078
  Angle -5: cl=114.36327362060547, cd=-109.42450714111328, cm=-14.191624641418457
  Angle -4: cl=113.4058609008789, cd=-106.95718383789062, cm=-12.914592742919922
  Angle -3: cl=112.44844818115234, cd=-104.48982238769531, cm=-11.637535095214844
  Angle -2: cl=111.49108123779297, cd=-102.0224609375, cm=-10.360466957092285
  Angle -1: cl=110.53374481201172, cd=-99.55511474609375, cm=-9.083379745483398
  Angle 0: cl=109.57632446289062, cd=-97.0877914428711, cm=-7.8063435554504395
  Angle 1: cl=108.61894989013672, cd=-94.62044525146484, cm=-6.529321193695068
  Angle 2: cl=107.66156768798828, cd=-92.153076171875, cm=-5.252222537994385
  Angle 3: cl=106.7042007446289, cd=-89.68569946289062, cm=-3.9751601219177246
  Angle 4: cl=105.74678802490234, cd=-87.2183837890625, cm=-2.698117733001709
  Angle 5: cl=104.78939056396484, cd=-84.75102996826172, cm=-1.421058177947998
  Angle 6: cl=103.83199310302734, cd=-82.28369140625, cm=-0.14400343596935272
  Angle 7: cl=102.8746337890625, cd=-79.81634521484375, cm=1.133044719696045
  Angle 8: cl=101.91724395751953, cd=-77.34898376464844, cm=2.410134792327881
  Angle 9: cl=100.95986938476562, cd=-74.88164520263672, cm=3.6871676445007324
  Angle 10: cl=100.00251007080078, cd=-72.41423797607422, cm=4.964280605316162
Genotype [0.01000583681261084, 0.45585925015275, 0.12228791143779465, -0.7841164401067222, 0.2521953946254121, -0.022569190984248408, 0.08487419415820903, -0.0032875706260575713, 0.0037638095446331688, 8.133487049665037, 10.932995971075112]:
  Angle -10: cl=119.18675994873047, cd=-121.79685974121094, cm=-20.54903221130371
  Angle -9: cl=118.22937774658203, cd=-119.32950592041016, cm=-19.271944046020508
  Angle -8: cl=117.27201080322266, cd=-116.86219787597656, cm=-17.99491310119629
  Angle -7: cl=116.31459045410156, cd=-114.394775390625, cm=-16.717836380004883
  Angle -6: cl=115.3572006225586, cd=-111.92741394042969, cm=-15.44076156616211
  Angle -5: cl=114.39981079101562, cd=-109.46011352539062, cm=-14.163707733154297
  Angle -4: cl=113.44245147705078, cd=-106.99276733398438, cm=-12.886636734008789
  Angle -3: cl=112.4850845336914, cd=-104.52545166015625, cm=-11.609610557556152
  Angle -2: cl=111.5276870727539, cd=-102.05806732177734, cm=-10.332555770874023
  Angle -1: cl=110.57030487060547, cd=-99.59068298339844, cm=-9.055471420288086
  Angle 0: cl=109.61292266845703, cd=-97.12338256835938, cm=-7.778426647186279
  Angle 1: cl=108.65550994873047, cd=-94.65599060058594, cm=-6.501342296600342
  Angle 2: cl=107.69819641113281, cd=-92.18866729736328, cm=-5.224279880523682
  Angle 3: cl=106.74076080322266, cd=-89.72132110595703, cm=-3.947258472442627
  Angle 4: cl=105.78336334228516, cd=-87.25396728515625, cm=-2.670166492462158
  Angle 5: cl=104.82596588134766, cd=-84.78661346435547, cm=-1.3931231498718262
  Angle 6: cl=103.86856842041016, cd=-82.3192367553711, cm=-0.11607317626476288
  Angle 7: cl=102.91120910644531, cd=-79.85191345214844, cm=1.1609816551208496
  Angle 8: cl=101.95378875732422, cd=-77.38451385498047, cm=2.4380860328674316
  Angle 9: cl=100.9964370727539, cd=-74.91722869873047, cm=3.7151055335998535
  Angle 10: cl=100.03905487060547, cd=-72.44984436035156, cm=4.992180347442627
Genotype [0.010004573175265031, 0.46, 0.1222870875870988, -0.7841200430478474, 0.252195637572312, -0.02228198497374735, 0.08484785018212118, -0.0032494433211043144, 0.0037639116222262844, 8.133114842638845, 10.932309521360281]:
  Angle -10: cl=119.35272979736328, cd=-121.95694732666016, cm=-20.568952560424805
  Angle -9: cl=118.39530944824219, cd=-119.48957061767578, cm=-19.291913986206055
  Angle -8: cl=117.43793487548828, cd=-117.02220916748047, cm=-18.01482391357422
  Angle -7: cl=116.48052215576172, cd=-114.55487060546875, cm=-16.737794876098633
  Angle -6: cl=115.52318572998047, cd=-112.08753204345703, cm=-15.46070384979248
  Angle -5: cl=114.56575775146484, cd=-109.62017822265625, cm=-14.183646202087402
  Angle -4: cl=113.60839080810547, cd=-107.15281677246094, cm=-12.906566619873047
  Angle -3: cl=112.65100860595703, cd=-104.68547821044922, cm=-11.629549026489258
  Angle -2: cl=111.6935806274414, cd=-102.2181167602539, cm=-10.352462768554688
  Angle -1: cl=110.7362289428711, cd=-99.75076293945312, cm=-9.075383186340332
  Angle 0: cl=109.77885437011719, cd=-97.28339385986328, cm=-7.798342227935791
  Angle 1: cl=108.82149505615234, cd=-94.81609344482422, cm=-6.521294116973877
  Angle 2: cl=107.8640365600586, cd=-92.34869384765625, cm=-5.244229793548584
  Angle 3: cl=106.90670776367188, cd=-89.88136291503906, cm=-3.9671597480773926
  Angle 4: cl=105.94933319091797, cd=-87.41403198242188, cm=-2.690117359161377
  Angle 5: cl=104.99193572998047, cd=-84.94666290283203, cm=-1.4130253791809082
  Angle 6: cl=104.03453826904297, cd=-82.47930908203125, cm=-0.1359734982252121
  Angle 7: cl=103.0771713256836, cd=-80.01199340820312, cm=1.141080379486084
  Angle 8: cl=102.11975860595703, cd=-77.54462432861328, cm=2.4181246757507324
  Angle 9: cl=101.1623764038086, cd=-75.0772933959961, cm=3.6951804161071777
  Angle 10: cl=100.2049789428711, cd=-72.60991668701172, cm=4.972249507904053
Genotype [0.01001174955807255, 0.4496232590379531, 0.12229098665107925, -0.7841077896156181, 0.2521932877501095, -0.022283665969235943, 0.08546741184634338, -0.003183847396599624, 0.003763604054344184, 8.133418066220226, 10.933444491846862]:
  Angle -10: cl=119.06952667236328, cd=-121.706298828125, cm=-20.55607032775879
  Angle -9: cl=118.1121597290039, cd=-119.23897552490234, cm=-19.27903175354004
  Angle -8: cl=117.15483856201172, cd=-116.77165222167969, cm=-18.001977920532227
  Angle -7: cl=116.1974105834961, cd=-114.30427551269531, cm=-16.724916458129883
  Angle -6: cl=115.24003601074219, cd=-111.83692169189453, cm=-15.447854042053223
  Angle -5: cl=114.28266143798828, cd=-109.36957550048828, cm=-14.170782089233398
  Angle -4: cl=113.32524871826172, cd=-106.90219116210938, cm=-12.893729209899902
  Angle -3: cl=112.36788177490234, cd=-104.43488311767578, cm=-11.616665840148926
  Angle -2: cl=111.41050720214844, cd=-101.96755981445312, cm=-10.33962631225586
  Angle -1: cl=110.45307922363281, cd=-99.50016784667969, cm=-9.062543869018555
  Angle 0: cl=109.49571990966797, cd=-97.03285217285156, cm=-7.785494327545166
  Angle 1: cl=108.53831481933594, cd=-94.56546783447266, cm=-6.508430004119873
  Angle 2: cl=107.58090209960938, cd=-92.09809112548828, cm=-5.231362819671631
  Angle 3: cl=106.62352752685547, cd=-89.6307601928711, cm=-3.9543251991271973
  Angle 4: cl=105.66617584228516, cd=-87.1634292602539, cm=-2.6772427558898926
  Angle 5: cl=104.70879364013672, cd=-84.696044921875, cm=-1.4001727104187012
  Angle 6: cl=103.75141143798828, cd=-82.22872924804688, cm=-0.1231255978345871
  Angle 7: cl=102.79399871826172, cd=-79.76133728027344, cm=1.1539416313171387
  Angle 8: cl=101.8366470336914, cd=-77.29402160644531, cm=2.431000232696533
  Angle 9: cl=100.87924194335938, cd=-74.82664489746094, cm=3.708066463470459
  Angle 10: cl=99.92188262939453, cd=-72.35929107666016, cm=4.985145092010498
Genotype [0.009953250430871892, 0.4496399609973194, 0.12225648231925239, -0.7843152969089893, 0.25219259121938925, -0.022199282976296565, 0.08435150810577123, -0.003185278140563713, 0.003765794335225981, 8.127629468999004, 10.918393880147265]:
  Angle -10: cl=118.96427917480469, cd=-121.61394500732422, cm=-20.529027938842773
  Angle -9: cl=118.00691223144531, cd=-119.14664459228516, cm=-19.252004623413086
  Angle -8: cl=117.0495376586914, cd=-116.6793212890625, cm=-17.974924087524414
  Angle -7: cl=116.09212493896484, cd=-114.21194458007812, cm=-16.697858810424805
  Angle -6: cl=115.134765625, cd=-111.74458312988281, cm=-15.420790672302246
  Angle -5: cl=114.17736053466797, cd=-109.27721405029297, cm=-14.14371395111084
  Angle -4: cl=113.21993255615234, cd=-106.80986785888672, cm=-12.866673469543457
